,Unnamed: 0,Seat,State,Name,LQ Score,Year,Party
1696,1696,6,VIRGINIA,Goodlatte,0,2013,R
1697,1697,9,VIRGINIA,Griffith,20,2013,R
1698,1698,5,VIRGINIA,Hurt,0,2013,R
1699,1699,8,VIRGINIA,Moran James,80,2013,D
1700,1700,2,VIRGINIA,Rigell,0,2013,R
1701,1701,3,VIRGINIA,Scott R.,85,2013,D
1702,1702,1,VIRGINIA,Wittman,0,2013,R
1703,1703,10,VIRGINIA,Wolf,5,2013,R
1704,1704,1,WASHINGTON,DelBene,65,2013,D
1705,1705,4,WASHINGTON,Hastings D.,0,2013,R
1706,1706,10,WASHINGTON,Heck D.,60,2013,D
1707,1707,3,WASHINGTON,Herrera Beutler,0,2013,R
1708,1708,6,WASHINGTON,Kilmer,60,2013,D
1709,1709,2,WASHINGTON,Larsen R.,55,2013,D
1710,1710,7,WASHINGTON,McDermott,100,2013,D
1711,1711,5,WASHINGTON,McMorris Rodgers,5,2013,R
1712,1712,8,WASHINGTON,Reichert,5,2013,R
1713,1713,9,WASHINGTON,Smith Adam,85,2013,D
1714,1714,2,WEST VIRGINIA,Capito,5,2013,R
1715,1715,1,WEST VIRGINIA,McKinley,0,2013,R
1716,1716,3,WEST VIRGINIA,Rahall,55,2013,D
1717,1717,7,WISCONSIN,Duffy,5,2013,R
1718,1718,3,WISCONSIN,Kind,60,2013,D
1719,1719,4,WISCONSIN,Moore,85,2013,D
1720,1720,6,WISCONSIN,Petri,10,2013,R
1721,1721,2,WISCONSIN,Pocan,100,2013,D
1722,1722,8,WISCONSIN,Ribble,10,2013,R
1723,1723,1,WISCONSIN,Ryan P.,0,2013,R
1724,1724,5,WISCONSIN,Sensenbrenner,5,2013,R
1725,1725,1,WYOMING,Lummis,5,2013,R
1726,1726,4,ALABAMA,Aderholt,0,2014,R
1727,1727,6,ALABAMA,Bachus S.,0,2014,R
1728,1728,5,ALABAMA,Brooks M.,0,2014,R
1729,1729,1,ALABAMA,Byrne,0,2014,R
1730,1730,2,ALABAMA,Roby,0,2014,R
1731,1731,3,ALABAMA,Rogers Mike D.,0,2014,R
1732,1732,7,ALABAMA,Sewell,70,2014,D
1733,1733,1,ALASKA,Young D.,10,2014,R
1734,1734,2,ARIZONA,Barber,45,2014,D
1735,1735,8,ARIZONA,Franks,5,2014,R
1736,1736,4,ARIZONA,Gosar,10,2014,R
1737,1737,3,ARIZONA,Grijalva,100,2014,D
1738,1738,1,ARIZONA,Kirkpatrick,50,2014,D
1739,1739,7,ARIZONA,Pastor,75,2014,D
1740,1740,5,ARIZONA,Salmon,20,2014,R
1741,1741,6,ARIZONA,Schweikert,5,2014,R
1742,1742,9,ARIZONA,Sinema,40,2014,D
1743,1743,4,ARKANSAS,Cotton,5,2014,R
1744,1744,1,ARKANSAS,Crawford,0,2014,R
1745,1745,2,ARKANSAS,Griffin ,0,2014,TBD
1746,1746,3,ARKANSAS,Womack,0,2014,R
1747,1747,37,CALIFORNIA,Bass,95,2014,D
1748,1748,34,CALIFORNIA,Becerra,90,2014,D
1749,1749,7,CALIFORNIA,Bera,55,2014,D
1750,1750,26,CALIFORNIA,Brownley,60,2014,D
1751,1751,42,CALIFORNIA,Calvert,0,2014,R
1752,1752,45,CALIFORNIA,Campbell,10,2014,R
1753,1753,24,CALIFORNIA,Capps,80,2014,D
1754,1754,29,CALIFORNIA,Crdenas,90,2014,D
1755,1755,27,CALIFORNIA,Chu,95,2014,D
1756,1756,8,CALIFORNIA,Cook,5,2014,R
1757,1757,16,CALIFORNIA,Costa,40,2014,D
1758,1758,53,CALIFORNIA,Davis S.,75,2014,D
1759,1759,10,CALIFORNIA,Denham,5,2014,R
1760,1760,18,CALIFORNIA,Eshoo,85,2014,D
1761,1761,20,CALIFORNIA,Farr,80,2014,D
1762,1762,3,CALIFORNIA,Garamendi,55,2014,D
1763,1763,44,CALIFORNIA,Hahn,95,2014,D
1764,1764,17,CALIFORNIA,Honda,95,2014,D
1765,1765,2,CALIFORNIA,Huffman,95,2014,D
1766,1766,50,CALIFORNIA,Hunter,5,2014,R
1767,1767,49,CALIFORNIA,Issa,0,2014,R
1768,1768,1,CALIFORNIA,LaMalfa,0,2014,R
1769,1769,13,CALIFORNIA,Lee B.,90,2014,D
1770,1770,19,CALIFORNIA,Lofgren,95,2014,D
1771,1771,47,CALIFORNIA,Lowenthal,95,2014,D
1772,1772,6,CALIFORNIA,Matsui,75,2014,D
1773,1773,23,CALIFORNIA,McCarthy K.,0,2014,R
1774,1774,4,CALIFORNIA,McClintock,10,2014,R
1775,1775,25,CALIFORNIA,McKeon,0,2014,R
1776,1776,9,CALIFORNIA,McNerney,75,2014,D
1777,1777,11,CALIFORNIA,Miller George,95,2014,D
1778,1778,31,CALIFORNIA,Miller Gary,5,2014,R
1779,1779,32,CALIFORNIA,Napolitano,95,2014,D
1780,1780,35,CALIFORNIA,Negrete McLeod,80,2014,D
1781,1781,22,CALIFORNIA,Nunes,0,2014,R
1782,1782,12,CALIFORNIA,Pelosi,80,2014,D
1783,1783,52,CALIFORNIA,Peters S.,60,2014,D
1784,1784,48,CALIFORNIA,Rohrabacher,10,2014,R
1785,1785,40,CALIFORNIA,RoybalAllard,85,2014,D
1786,1786,39,CALIFORNIA,Royce,5,2014,R
1787,1787,36,CALIFORNIA,Ruiz,60,2014,D
1788,1788,38,CALIFORNIA,Snchez Linda,80,2014,D
1789,1789,46,CALIFORNIA,Sanchez Loretta,75,2014,D
1790,1790,28,CALIFORNIA,Schiff,80,2014,D
1791,1791,30,CALIFORNIA,Sherman,75,2014,D
1792,1792,14,CALIFORNIA,Speier,90,2014,D
1793,1793,15,CALIFORNIA,Swalwell,90,2014,D
1794,1794,41,CALIFORNIA,Takano,100,2014,D
1795,1795,5,CALIFORNIA,Thompson M.,80,2014,D
1796,1796,21,CALIFORNIA,Valadao,10,2014,R
1797,1797,51,CALIFORNIA,Vargas,85,2014,D
1798,1798,43,CALIFORNIA,Waters,85,2014,D
1799,1799,33,CALIFORNIA,Waxman,90,2014,D
1800,1800,6,COLORADO,Coffman,15,2014,R
1801,1801,1,COLORADO,DeGette,85,2014,D
1802,1802,4,COLORADO,Gardner,5,2014,R
1803,1803,5,COLORADO,Lamborn,5,2014,R
1804,1804,7,COLORADO,Perlmutter,70,2014,D
1805,1805,2,COLORADO,Polis,85,2014,D
1806,1806,3,COLORADO,Tipton,0,2014,R
1807,1807,2,CONNECTICUT,Courtney,80,2014,D
1808,1808,3,CONNECTICUT,DeLauro,85,2014,D
1809,1809,5,CONNECTICUT,Esty,80,2014,D
1810,1810,4,CONNECTICUT,Himes,85,2014,D
1811,1811,1,CONNECTICUT,Larson J.,85,2014,D
1812,1812,1,DELAWARE,Carney,70,2014,D
1813,1813,12,FLORIDA,Bilirakis,5,2014,R
1814,1814,5,FLORIDA,Brown C.,80,2014,D
1815,1815,16,FLORIDA,Buchanan,0,2014,R
1816,1816,14,FLORIDA,Castor,85,2014,D
1817,1817,4,FLORIDA,Crenshaw,0,2014,R
1818,1818,6,FLORIDA,DeSantis,5,2014,R
1819,1819,21,FLORIDA,Deutch,85,2014,D
1820,1820,25,FLORIDA,DiazBalart,5,2014,R
1821,1821,22,FLORIDA,Frankel,70,2014,D
1822,1822,26,FLORIDA,Garcia,55,2014,D
1823,1823,9,FLORIDA,Grayson ,90,2014,TBD
1824,1824,20,FLORIDA,Hastings,75,2014,D
1825,1825,13,FLORIDA,Jolly,0,2014,R
1826,1826,7,FLORIDA,Mica,5,2014,R
1827,1827,1,FLORIDA,Miller J.,0,2014,R
1828,1828,18,FLORIDA,Murphy P.,50,2014,D
1829,1829,11,FLORIDA,Nugent,0,2014,R
1830,1830,8,FLORIDA,Posey,15,2014,R
1831,1831,17,FLORIDA,Rooney,0,2014,R
1832,1832,27,FLORIDA,RosLehtinen,5,2014,R
1833,1833,15,FLORIDA,Ross,0,2014,R
1834,1834,2,FLORIDA,Southerland,0,2014,R
1835,1835,23,FLORIDA,Wasserman Schultz,70,2014,D
1836,1836,10,FLORIDA,Webster,0,2014,R
1837,1837,24,FLORIDA,Wilson F.,90,2014,D
1838,1838,3,FLORIDA,Yoho,10,2014,R
1839,1839,12,GEORGIA,Barrow,20,2014,D
1840,1840,2,GEORGIA,Bishop S.,35,2014,D
1841,1841,10,GEORGIA,Broun,15,2014,R
1842,1842,9,GEORGIA,Collins D.,5,2014,R
1843,1843,11,GEORGIA,Gingrey,5,2014,R
1844,1844,14,GEORGIA,Graves T.,5,2014,R
1845,1845,4,GEORGIA,Johnson H.,90,2014,D
1846,1846,1,GEORGIA,Kingston,5,2014,R
1847,1847,5,GEORGIA,Lewis,85,2014,D
1848,1848,6,GEORGIA,Price T.,5,2014,R
1849,1849,8,GEORGIA,Scott A.,0,2014,R
1850,1850,13,GEORGIA,Scott D.,75,2014,D
1851,1851,3,GEORGIA,Westmoreland L.,0,2014,R
1852,1852,7,GEORGIA,Woodall,0,2014,R
1853,1853,2,HAWAII,Gabbard,65,2014,D
1854,1854,1,HAWAII,Hanabusa,60,2014,D
1855,1855,1,IDAHO,Labrador,10,2014,R
1856,1856,2,IDAHO,Simpson,0,2014,R
1857,1857,17,ILLINOIS,Bustos,50,2014,D
1858,1858,7,ILLINOIS,Davis D.,95,2014,D
1859,1859,13,ILLINOIS,Davis R.,0,2014,R
1860,1860,8,ILLINOIS,Duckworth,70,2014,D
1861,1861,12,ILLINOIS,Enyart,40,2014,D
1862,1862,11,ILLINOIS,Foster,70,2014,D
1863,1863,4,ILLINOIS,Gutierrez,95,2014,D
1864,1864,14,ILLINOIS,Hultgren,0,2014,R
1865,1865,2,ILLINOIS,Kelly R.,90,2014,D
1866,1866,16,ILLINOIS,Kinzinger,5,2014,R
1867,1867,3,ILLINOIS,Lipinski,65,2014,D
1868,1868,5,ILLINOIS,Quigley,80,2014,D
1869,1869,6,ILLINOIS,Roskam,0,2014,R
1870,1870,1,ILLINOIS,Rush,40,2014,D
1871,1871,9,ILLINOIS,Schakowsky,95,2014,D
1872,1872,10,ILLINOIS,Schneider,60,2014,D
1873,1873,18,ILLINOIS,Schock,0,2014,R
1874,1874,15,ILLINOIS,Shimkus,0,2014,R
1875,1875,5,INDIANA,Brooks S.,0,2014,R
1876,1876,8,INDIANA,Bucshon,0,2014,R
1877,1877,7,INDIANA,Carson,85,2014,D
1878,1878,6,INDIANA,Messer,0,2014,R
1879,1879,4,INDIANA,Rokita,0,2014,R
1880,1880,3,INDIANA,Stutzman,5,2014,R
1881,1881,1,INDIANA,Visclosky,85,2014,D
1882,1882,2,INDIANA,Walorski,0,2014,R
1883,1883,9,INDIANA,Young T.,0,2014,R
1884,1884,1,IOWA,Braley,65,2014,D
1885,1885,4,IOWA,King S.,0,2014,R
1886,1886,3,IOWA,Latham,0,2014,R
1887,1887,2,IOWA,Loebsack,55,2014,D
1888,1888,1,KANSAS,Huelskamp,15,2014,R
1889,1889,2,KANSAS,Jenkins,5,2014,R
1890,1890,4,KANSAS,Pompeo,5,2014,R
1891,1891,3,KANSAS,Yoder,5,2014,R
1892,1892,6,KENTUCKY,Barr,0,2014,R
1893,1893,2,KENTUCKY,Guthrie,0,2014,R
1894,1894,4,KENTUCKY,Massie,10,2014,R
1895,1895,5,KENTUCKY,Rogers H.,0,2014,R
1896,1896,1,KENTUCKY,Whitfield,0,2014,R
1897,1897,3,KENTUCKY,Yarmuth,95,2014,D
1898,1898,3,LOUISIANA,Boustany,0,2014,R
1899,1899,6,LOUISIANA,Cassidy,5,2014,R
1900,1900,4,LOUISIANA,Fleming,5,2014,R
1901,1901,5,LOUISIANA,McAllister,0,2014,R
1902,1902,2,LOUISIANA,Richmond,75,2014,D
1903,1903,1,LOUISIANA,Scalise,5,2014,R
1904,1904,2,MAINE,Michaud,75,2014,D
1905,1905,1,MAINE,Pingree,85,2014,D
1906,1906,7,MARYLAND,Cummings,95,2014,D
1907,1907,6,MARYLAND,Delaney,60,2014,D
1908,1908,4,MARYLAND,Edwards,85,2014,D
1909,1909,1,MARYLAND,Harris,10,2014,R
1910,1910,5,MARYLAND,Hoyer,70,2014,D
1911,1911,2,MARYLAND,Ruppersberger,60,2014,D
1912,1912,3,MARYLAND,Sarbanes,95,2014,D
1913,1913,8,MARYLAND,Van Hollen,90,2014,D
1914,1914,7,MASSACHUSETTS,Capuano,100,2014,D
1915,1915,5,MASSACHUSETTS,Clark K.,100,2014,D
1916,1916,9,MASSACHUSETTS,Keating,80,2014,D
1917,1917,4,MASSACHUSETTS,Kennedy,85,2014,D
1918,1918,8,MASSACHUSETTS,Lynch,75,2014,D
1919,1919,2,MASSACHUSETTS,McGovern,100,2014,D
1920,1920,1,MASSACHUSETTS,Neal,80,2014,D
1921,1921,6,MASSACHUSETTS,Tierney,95,2014,D
1922,1922,3,MASSACHUSETTS,Tsongas,85,2014,D
1923,1923,3,MICHIGAN,Amash,15,2014,R
1924,1924,1,MICHIGAN,Benishek,5,2014,R
1925,1925,11,MICHIGAN,Bentivolio,10,2014,R
1926,1926,4,MICHIGAN,Camp,0,2014,R
1927,1927,13,MICHIGAN,Conyers,100,2014,D
1928,1928,12,MICHIGAN,Dingell,75,2014,D
1929,1929,2,MICHIGAN,Huizenga,0,2014,R
1930,1930,5,MICHIGAN,Kildee,75,2014,D
1931,1931,9,MICHIGAN,Levin,90,2014,D
1932,1932,10,MICHIGAN,Miller C.,0,2014,R
1933,1933,14,MICHIGAN,Peters G.,60,2014,D
1934,1934,8,MICHIGAN,Rogers Mike,0,2014,R
1935,1935,6,MICHIGAN,Upton,5,2014,R
1936,1936,7,MICHIGAN,Walberg,0,2014,R
1937,1937,6,MINNESOTA,Bachmann,5,2014,R
1938,1938,5,MINNESOTA,Ellison,95,2014,D
1939,1939,2,MINNESOTA,Kline J.,0,2014,R
1940,1940,4,MINNESOTA,McCollum,75,2014,D
1941,1941,8,MINNESOTA,Nolan,60,2014,D
1942,1942,3,MINNESOTA,Paulsen,0,2014,R
1943,1943,7,MINNESOTA,Peterson,10,2014,D
1944,1944,1,MINNESOTA,Walz,45,2014,D
1945,1945,3,MISSISSIPPI,Harper,0,2014,R
1946,1946,1,MISSISSIPPI,Nunnelee,0,2014,R
1947,1947,4,MISSISSIPPI,Palazzo,0,2014,R
1948,1948,2,MISSISSIPPI,Thompson B.,85,2014,D
1949,1949,1,MISSOURI,Clay,80,2014,D
1950,1950,5,MISSOURI,Cleaver,80,2014,D
1951,1951,6,MISSOURI,Graves S.,0,2014,R
1952,1952,4,MISSOURI,Hartzler,0,2014,R
1953,1953,7,MISSOURI,Long,0,2014,R
1954,1954,3,MISSOURI,Luetkemeyer,0,2014,R
1955,1955,8,MISSOURI,Smith J.,0,2014,R
1956,1956,2,MISSOURI,Wagner,0,2014,R
1957,1957,1,MONTANA,Daines,0,2014,R
1958,1958,1,NEBRASKA,Fortenberry,5,2014,R
1959,1959,3,NEBRASKA,Smith Adrian,0,2014,R
1960,1960,2,NEBRASKA,Terry,0,2014,R
1961,1961,2,NEVADA,Amodei,5,2014,R
1962,1962,3,NEVADA,Heck J.,5,2014,R
1963,1963,4,NEVADA,Horsford,70,2014,D
1964,1964,1,NEVADA,Titus,65,2014,D
1965,1965,2,NEW HAMPSHIRE,Kuster,60,2014,D
1966,1966,1,NEW HAMPSHIRE,SheaPorter,65,2014,D
1967,1967,11,NEW JERSEY,Frelinghuysen,10,2014,R
1968,1968,5,NEW JERSEY,Garrett,5,2014,R
1969,1969,12,NEW JERSEY,Holt,95,2014,D
1970,1970,7,NEW JERSEY,Lance,10,2014,R
1971,1971,2,NEW JERSEY,LoBiondo,25,2014,R
1972,1972,6,NEW JERSEY,Pallone,95,2014,D
1973,1973,9,NEW JERSEY,Pascrell,90,2014,D
1974,1974,10,NEW JERSEY,Payne,95,2014,D
1975,1975,3,NEW JERSEY,Runyan,10,2014,R
1976,1976,8,NEW JERSEY,Sires,70,2014,D
1977,1977,4,NEW JERSEY,Smith C.,10,2014,R
1978,1978,3,NEW MEXICO,Lujn B.,85,2014,D
1979,1979,1,NEW MEXICO,Lujan Grisham M.,70,2014,D
1980,1980,2,NEW MEXICO,Pearce,0,2014,R
1981,1981,1,NEW YORK,Bishop T.,70,2014,D
1982,1982,9,NEW YORK,Clarke Y.,95,2014,D
1983,1983,27,NEW YORK,Collins C.,0,2014,R
1984,1984,14,NEW YORK,Crowley,80,2014,D
1985,1985,16,NEW YORK,Engel,80,2014,D
1986,1986,19,NEW YORK,Gibson C.,30,2014,R
1987,1987,11,NEW YORK,Grimm,0,2014,R
1988,1988,22,NEW YORK,Hanna,5,2014,R
1989,1989,26,NEW YORK,Higgins,90,2014,D
1990,1990,3,NEW YORK,Israel,80,2014,D
1991,1991,8,NEW YORK,Jeffries,90,2014,D
1992,1992,2,NEW YORK,King P.,0,2014,R
1993,1993,17,NEW YORK,Lowey,80,2014,D
1994,1994,24,NEW YORK,Maffei,60,2014,D
1995,1995,12,NEW YORK,Maloney C.,85,2014,D
1996,1996,18,NEW YORK,Maloney S.,55,2014,D
1997,1997,4,NEW YORK,McCarthy C.,30,2014,D
1998,1998,5,NEW YORK,Meeks G.,80,2014,D
1999,1999,6,NEW YORK,Meng,75,2014,D
2000,2000,10,NEW YORK,Nadler,100,2014,D
2001,2001,21,NEW YORK,Owens,50,2014,D
2002,2002,13,NEW YORK,Rangel,70,2014,D
2003,2003,23,NEW YORK,Reed T.,0,2014,R
2004,2004,15,NEW YORK,Serrano,95,2014,D
2005,2005,25,NEW YORK,Slaughter,85,2014,D
2006,2006,20,NEW YORK,Tonko,85,2014,D
2007,2007,7,NEW YORK,Velzquez,95,2014,D
2008,2008,1,NORTH CAROLINA,Butterfield,75,2014,D
2009,2009,6,NORTH CAROLINA,Coble,0,2014,R
2010,2010,2,NORTH CAROLINA,Ellmers,0,2014,R
2011,2011,5,NORTH CAROLINA,Foxx,5,2014,R
2012,2012,13,NORTH CAROLINA,Holding,5,2014,R
2013,2013,8,NORTH CAROLINA,Hudson,0,2014,R
2014,2014,3,NORTH CAROLINA,Jones,40,2014,R
2015,2015,10,NORTH CAROLINA,McHenry,0,2014,R
2016,2016,7,NORTH CAROLINA,McIntyre,15,2014,D
2017,2017,11,NORTH CAROLINA,Meadows,0,2014,R
2018,2018,9,NORTH CAROLINA,Pittenger,5,2014,R
2019,2019,4,NORTH CAROLINA,Price D.,90,2014,D
2020,2020,12,NORTH CAROLINA,Watt,0,2014,D
2021,2021,1,NORTH DAKOTA,Cramer,0,2014,R
2022,2022,3,OHIO,Beatty,85,2014,D
2023,2023,1,OHIO,Chabot,5,2014,R
2024,2024,11,OHIO,Fudge,85,2014,D
2025,2025,7,OHIO,Gibbs B.,0,2014,R
2026,2026,6,OHIO,Johnson B.,0,2014,R
2027,2027,4,OHIO,Jordan,5,2014,R
2028,2028,14,OHIO,Joyce,0,2014,R
2029,2029,9,OHIO,Kaptur,80,2014,D
2030,2030,5,OHIO,Latta,0,2014,R
2031,2031,16,OHIO,Renacci,0,2014,R
2032,2032,13,OHIO,Ryan T.,80,2014,D
2033,2033,15,OHIO,Stivers,0,2014,R
2034,2034,12,OHIO,Tiberi,5,2014,R
2035,2035,10,OHIO,Turner,0,2014,R
2036,2036,2,OHIO,Wenstrup,5,2014,R
2037,2037,1,OKLAHOMA,Bridenstine,5,2014,R
2038,2038,4,OKLAHOMA,Cole,0,2014,R
2039,2039,5,OKLAHOMA,Lankford,5,2014,R
2040,2040,3,OKLAHOMA,Lucas,0,2014,R
2041,2041,2,OKLAHOMA,Mullin,0,2014,R
2042,2042,3,OREGON,Blumenauer,80,2014,D
2043,2043,1,OREGON,Bonamici,85,2014,D
2044,2044,4,OREGON,DeFazio,90,2014,D
2045,2045,5,OREGON,Schrader,55,2014,D
2046,2046,2,OREGON,Walden,0,2014,R
2047,2047,11,PENNSYLVANIA,Barletta,0,2014,R
2048,2048,1,PENNSYLVANIA,Brady R.,90,2014,D
2049,2049,17,PENNSYLVANIA,Cartwright,95,2014,D
2050,2050,15,PENNSYLVANIA,Dent,0,2014,R
2051,2051,14,PENNSYLVANIA,Doyle,90,2014,D
2052,2052,2,PENNSYLVANIA,Fattah,90,2014,D
2053,2053,8,PENNSYLVANIA,Fitzpatrick,10,2014,R
2054,2054,6,PENNSYLVANIA,Gerlach,0,2014,R
2055,2055,3,PENNSYLVANIA,Kelly,0,2014,R
2056,2056,10,PENNSYLVANIA,Marino,0,2014,R
2057,2057,7,PENNSYLVANIA,Meehan,0,2014,R
2058,2058,18,PENNSYLVANIA,Murphy T.R ,0,2014,TBD
2059,2059,4,PENNSYLVANIA,Perry,10,2014,R
2060,2060,16,PENNSYLVANIA,Pitts,5,2014,R
2061,2061,12,PENNSYLVANIA,Rothfus,5,2014,R
2062,2062,13,PENNSYLVANIA,Schwartz,55,2014,D
2063,2063,9,PENNSYLVANIA,Shuster,0,2014,R
2064,2064,5,PENNSYLVANIA,Thompson G.,0,2014,R
2065,2065,1,RHODE ISLAND,Cicilline,95,2014,D
2066,2066,2,RHODE ISLAND,Langevin,80,2014,D
2067,2067,6,SOUTH CAROLINA,Clyburn,75,2014,D
2068,2068,3,SOUTH CAROLINA,Duncan Jeff,10,2014,R
2069,2069,4,SOUTH CAROLINA,Gowdy,5,2014,R
2070,2070,5,SOUTH CAROLINA,Mulvaney,10,2014,R
2071,2071,7,SOUTH CAROLINA,Rice T.,0,2014,R
2072,2072,1,SOUTH CAROLINA,Sanford,20,2014,R
2073,2073,2,SOUTH CAROLINA,Wilson J.,0,2014,R
2074,2074,1,SOUTH DAKOTA,Noem,0,2014,R
2075,2075,6,TENNESSEE,Black D.,0,2014,R
2076,2076,7,TENNESSEE,Blackburn M.,5,2014,R
2077,2077,9,TENNESSEE,Cohen,100,2014,D
2078,2078,5,TENNESSEE,Cooper,80,2014,D
2079,2079,4,TENNESSEE,DesJarlais,5,2014,R
2080,2080,2,TENNESSEE,Duncan John,20,2014,R
2081,2081,8,TENNESSEE,Fincher,0,2014,R
2082,2082,3,TENNESSEE,Fleischmann,5,2014,R
2083,2083,1,TENNESSEE,Roe,0,2014,R
2084,2084,6,TEXAS,Barton,5,2014,R
2085,2085,8,TEXAS,Brady K.,0,2014,R
2086,2086,26,TEXAS,Burgess,15,2014,R
2087,2087,31,TEXAS,Carter J.,0,2014,R
2088,2088,20,TEXAS,Castro,80,2014,D
2089,2089,11,TEXAS,Conaway,0,2014,R
2090,2090,28,TEXAS,Cuellar,15,2014,D
2091,2091,7,TEXAS,Culberson,0,2014,R
2092,2092,35,TEXAS,Doggett,95,2014,D
2093,2093,27,TEXAS,Farenthold,5,2014,R
2094,2094,17,TEXAS,Flores,0,2014,R
2095,2095,23,TEXAS,Gallego,40,2014,D
2096,2096,1,TEXAS,Gohmert,15,2014,R
2097,2097,12,TEXAS,Granger,0,2014,R
2098,2098,9,TEXAS,Green A.,85,2014,D
2099,2099,29,TEXAS,Green G.,80,2014,D
2100,2100,4,TEXAS,Hall,0,2014,R
2101,2101,5,TEXAS,Hensarling,5,2014,R
2102,2102,15,TEXAS,Hinojosa,75,2014,D
2103,2103,18,TEXAS,Jackson Lee,85,2014,D
2104,2104,3,TEXAS,Johnson S.,0,2014,R
2105,2105,30,TEXAS,Johnson E.,85,2014,D
2106,2106,24,TEXAS,Marchant,0,2014,R
2107,2107,10,TEXAS,McCaul,5,2014,R
2108,2108,19,TEXAS,Neugebauer,0,2014,R
2109,2109,16,TEXAS,ORourke,85,2014,D
2110,2110,22,TEXAS,Olson,0,2014,R
2111,2111,2,TEXAS,Poe,5,2014,R
2112,2112,32,TEXAS,Sessions P.,0,2014,R
2113,2113,21,TEXAS,Smith Lamar,0,2014,R
2114,2114,36,TEXAS,Stockman,15,2014,R
2115,2115,13,TEXAS,Thornberry,0,2014,R
2116,2116,33,TEXAS,Veasey,85,2014,D
2117,2117,34,TEXAS,Vela,55,2014,D
2118,2118,14,TEXAS,Weber,10,2014,R
2119,2119,25,TEXAS,Williams,5,2014,R
2120,2120,1,UTAH,Bishop R.,0,2014,R
2121,2121,3,UTAH,Chaffetz,0,2014,R
2122,2122,4,UTAH,Matheson,25,2014,D
2123,2123,2,UTAH,Stewart,5,2014,R
2124,2124,1,VERMONT,Welch,85,2014,D
2125,2125,7,VIRGINIA,Cantor,0,2014,R
2126,2126,11,VIRGINIA,Connolly,85,2014,D
2127,2127,4,VIRGINIA,Forbes,0,2014,R
2128,2128,6,VIRGINIA,Goodlatte,0,2014,R
2129,2129,9,VIRGINIA,Griffith,5,2014,R
2130,2130,5,VIRGINIA,Hurt,0,2014,R
2131,2131,8,VIRGINIA,Moran James,80,2014,D
2132,2132,2,VIRGINIA,Rigell,5,2014,R
2133,2133,3,VIRGINIA,Scott R.,80,2014,D
2134,2134,1,VIRGINIA,Wittman ,0,2014,TBD
2135,2135,10,VIRGINIA,Wolf,5,2014,R
2136,2136,1,WASHINGTON,DelBene,75,2014,D
2137,2137,4,WASHINGTON,Hastings D.,0,2014,R
2138,2138,10,WASHINGTON,Heck D.,80,2014,D
2139,2139,3,WASHINGTON,Herrera Beutler,5,2014,R
2140,2140,6,WASHINGTON,Kilmer,75,2014,D
2141,2141,2,WASHINGTON,Larsen R.,70,2014,D
2142,2142,7,WASHINGTON,McDermott,95,2014,D
2143,2143,5,WASHINGTON,McMorris Rodgers,0,2014,R
2144,2144,8,WASHINGTON,Reichert,10,2014,R
2145,2145,9,WASHINGTON,Smith Adam,80,2014,D
2146,2146,2,WEST VIRGINIA,Capito,0,2014,R
2147,2147,1,WEST VIRGINIA,McKinley,5,2014,R
2148,2148,3,WEST VIRGINIA,Rahall,15,2014,D
2149,2149,7,WISCONSIN,Duffy,5,2014,R
2150,2150,3,WISCONSIN,Kind,75,2014,D
2151,2151,4,WISCONSIN,Moore,95,2014,D
2152,2152,6,WISCONSIN,Petri,10,2014,R
2153,2153,2,WISCONSIN,Pocan,100,2014,D
2154,2154,8,WISCONSIN,Ribble,0,2014,R
2155,2155,1,WISCONSIN,Ryan P.,0,2014,R
2156,2156,5,WISCONSIN,Sensenbrenner,15,2014,R
2157,2157,1,WYOMING,Lummis,5,2014,R
2158,2158,4,ALABAMA,Aderholt,5,2015,R
2159,2159,5,ALABAMA,Brooks M.,5,2015,R
2160,2160,1,ALABAMA,Byrne,0,2015,R
2161,2161,6,ALABAMA,Palmer,5,2015,R
2162,2162,2,ALABAMA,Roby,0,2015,R
2163,2163,3,ALABAMA,Rogers Mike D.,0,2015,R
2164,2164,7,ALABAMA,Sewell,65,2015,D
2165,2165,1,ALASKA,Young D.,5,2015,R
2166,2166,8,ARIZONA,Franks,0,2015,R
2167,2167,7,ARIZONA,Gallego Ruben,95,2015,D
2168,2168,4,ARIZONA,Gosar,10,2015,R
2169,2169,3,ARIZONA,Grijalva,100,2015,D
2170,2170,1,ARIZONA,Kirkpatrick,75,2015,D
2171,2171,2,ARIZONA,McSally,5,2015,R
2172,2172,5,ARIZONA,Salmon,10,2015,R
2173,2173,6,ARIZONA,Schweikert,5,2015,R
2174,2174,9,ARIZONA,Sinema,35,2015,D
2175,2175,1,ARKANSAS,Crawford,0,2015,R
2176,2176,2,ARKANSAS,Hill,0,2015,R
2177,2177,4,ARKANSAS,Westerman,0,2015,R
2178,2178,3,ARKANSAS,Womack,0,2015,R
2179,2179,31,CALIFORNIA,Aguilar,65,2015,D
2180,2180,37,CALIFORNIA,Bass,95,2015,D
2181,2181,34,CALIFORNIA,Becerra,100,2015,D
2182,2182,7,CALIFORNIA,Bera,55,2015,D
2183,2183,26,CALIFORNIA,Brownley,70,2015,D
2184,2184,42,CALIFORNIA,Calvert,0,2015,R
2185,2185,24,CALIFORNIA,Capps,95,2015,D
2186,2186,29,CALIFORNIA,Cardenas,90,2015,D
