,Seat,State,Name,LQ Score,Year
4871,17,FLORIDA,Steube R,0,2020
4872,18,FLORIDA,Mast R,20,2020
4873,19,FLORIDA,Rooney F. R,10,2020
4874,20,FLORIDA,Hastings D,90,2020
4875,21,FLORIDA,Frankel D,90,2020
4876,22,FLORIDA,Deutch D,90,2020
4877,23,FLORIDA,Wasserman Schultz D,85,2020
4878,24,FLORIDA,Wilson F. D,85,2020
4879,25,FLORIDA,DiazBalart R,15,2020
4880,26,FLORIDA,Mucarsel Powell D,85,2020
4881,27,FLORIDA,Shalala D,85,2020
4882,1,GEORGIA,Carter E.L. R,10,2020
4883,2,GEORGIA,Bishop S. D,80,2020
4884,3,GEORGIA,Ferguson R,0,2020
4885,4,GEORGIA,Johnson H. D,90,2020
4886,5,GEORGIA,Hall D I I I I I I I I I I I I I I I I I I I I,0,2020
4887,6,GEORGIA,McBath D,80,2020
4888,7,GEORGIA,Woodall R,0,2020
4889,8,GEORGIA,Scott A. R,5,2020
4890,9,GEORGIA,Collins D. R,5,2020
4891,10,GEORGIA,Hice R,5,2020
4892,11,GEORGIA,Loudermilk R,5,2020
4893,12,GEORGIA,Allen R,0,2020
4894,13,GEORGIA,Scott D. D,80,2020
4895,14,GEORGIA,Graves T. R,0,2020
4896,1,HAWAII,Case D,80,2020
4897,2,HAWAII,Gabbard D,50,2020
4898,1,IDAHO,Fulcher R,5,2020
4899,2,IDAHO,Simpson R,5,2020
4900,1,ILLINOIS,Rush D,100,2020
4901,2,ILLINOIS,Kelly R. D,100,2020
4902,3,ILLINOIS,Lipinski D,80,2020
4903,4,ILLINOIS,Garcia D,100,2020
4904,5,ILLINOIS,Quigley D,90,2020
4905,6,ILLINOIS,Casten D,85,2020
4906,7,ILLINOIS,Davis D. D,100,2020
4907,8,ILLINOIS,Krishnamoorthi D,90,2020
4908,9,ILLINOIS,Schakowsky D,100,2020
4909,10,ILLINOIS,Schneider D,85,2020
4910,11,ILLINOIS,Foster D,85,2020
4911,12,ILLINOIS,Bost R,10,2020
4912,13,ILLINOIS,Davis R. R,35,2020
4913,14,ILLINOIS,Underwood D,85,2020
4914,15,ILLINOIS,Shimkus R,5,2020
4915,16,ILLINOIS,Kinzinger R,10,2020
4916,17,ILLINOIS,Bustos D,85,2020
4917,18,ILLINOIS,LaHood R,5,2020
4918,1,INDIANA,Visclosky D,90,2020
4919,2,INDIANA,Walorski R,0,2020
4920,3,INDIANA,Banks R,0,2020
4921,4,INDIANA,Baird R,0,2020
4922,5,INDIANA,Brooks S. R,20,2020
4923,6,INDIANA,Pence R,0,2020
4924,7,INDIANA,Carson D,90,2020
4925,8,INDIANA,Bucshon R,10,2020
4926,9,INDIANA,Hollingsworth R,10,2020
4927,1,IOWA,Finkenauer D,80,2020
4928,2,IOWA,Loebsack D,85,2020
4929,3,IOWA,Axne D,80,2020
4930,4,IOWA,King S. R,10,2020
4931,1,KANSAS,Marshall R,5,2020
4932,2,KANSAS,Watkins R,5,2020
4933,3,KANSAS,Davids D,75,2020
4934,4,KANSAS,Estes R,5,2020
4935,1,KANSAS,Comer R,0,2020
4936,2,KANSAS,Guthrie R,0,2020
4937,3,KANSAS,Yarmuth D,100,2020
4938,4,KANSAS,Massie R,15,2020
4939,5,KANSAS,Rogers H. R,5,2020
4940,6,KANSAS,Barr R,0,2020
4941,1,LOUISIANA,Scalise R,0,2020
4942,2,LOUISIANA,Richmond D,85,2020
4943,3,LOUISIANA,Higgins C. R,5,2020
4944,4,LOUISIANA,Johnson M. R,0,2020
4945,5,LOUISIANA,Abraham R,5,2020
4946,6,LOUISIANA,Graves G. R,5,2020
4947,1,MAINE,Pingree D,100,2020
4948,2,MAINE,Golden D,80,2020
4949,1,MARYLAND,Harris A. R,5,2020
4950,2,MARYLAND,Ruppersberger D,85,2020
4951,3,MARYLAND,Sarbanes D,95,2020
4952,4,MARYLAND,Brown A. D,85,2020
4953,5,MARYLAND,Hoyer D,85,2020
4954,6,MARYLAND,Trone D,85,2020
4955,7,MARYLAND,Mfume D I I I I I I I I I I I I I,35,2020
4956,8,MARYLAND,Raskin D,100,2020
4957,1,MASSACHUSETTS,Neal D,95,2020
4958,2,MASSACHUSETTS,McGovern D,100,2020
4959,3,MASSACHUSETTS,Trahan D,100,2020
4960,4,MASSACHUSETTS,Kennedy Joseph P. D,100,2020
4961,5,MASSACHUSETTS,Clark K. D,100,2020
4962,6,MASSACHUSETTS,Moulton D,85,2020
4963,7,MASSACHUSETTS,Pressley D,100,2020
4964,8,MASSACHUSETTS,Lynch D,95,2020
4965,9,MASSACHUSETTS,Keating D,95,2020
4966,1,MICHIGAN,Bergman R,5,2020
4967,2,MICHIGAN,Huizenga R,5,2020
4968,4,MICHIGAN,Moolenaar R,5,2020
4969,5,MICHIGAN,Kildee D,100,2020
4970,6,MICHIGAN,Upton R,25,2020
4971,7,MICHIGAN,Walberg R,5,2020
4972,8,MICHIGAN,Slotkin D,85,2020
4973,9,MICHIGAN,Levin D,100,2020
4974,11,MICHIGAN,Stevens D,85,2020
4975,12,MICHIGAN,Dingell D,100,2020
4976,13,MICHIGAN,Tlaib D,100,2020
4977,14,MICHIGAN,Lawrence D,90,2020
4978,1,MINNESOTA,Hagedorn R,10,2020
4979,2,MINNESOTA,Craig D,85,2020
4980,3,MINNESOTA,Phillips D,85,2020
4981,4,MINNESOTA,McCollum D,95,2020
4982,5,MINNESOTA,Omar D,100,2020
4983,6,MINNESOTA,Emmer R,10,2020
4984,7,MINNESOTA,Peterson D,65,2020
4985,8,MINNESOTA,Stauber R,20,2020
4986,1,MISSISSIPPI,Kelly T. R,0,2020
4987,2,MISSISSIPPI,Thompson B. D,90,2020
4988,3,MISSISSIPPI,Guest R,0,2020
4989,4,MISSISSIPPI,Palazzo R,0,2020
4990,1,MISSOURI,Clay D,90,2020
4991,2,MISSOURI,Wagner R,15,2020
4992,3,MISSOURI,Luetkemeyer R,5,2020
4993,4,MISSOURI,Hartzler R,5,2020
4994,5,MISSOURI,Cleaver D,90,2020
4995,6,MISSOURI,Graves S. R,5,2020
4996,7,MISSOURI,Long R,5,2020
4997,8,MISSOURI,Smith J. R,5,2020
4998,1,MONTANA,Gianforte R,10,2020
4999,1,NEBRASKA,Fortenberry R,15,2020
5000,2,NEBRASKA,Bacon R,20,2020
5001,3,NEBRASKA,Smith Adrian R,5,2020
5002,1,NEVADA,Titus D,95,2020
5003,2,NEVADA,Amodei R,10,2020
5004,3,NEVADA,Lee S. D,85,2020
5005,4,NEVADA,Horsford D,85,2020
5006,1,NEVADA,Pappas D,85,2020
5007,2,NEVADA,Kuster D,85,2020
5008,1,NEW JERSEY,Norcross D,85,2020
5009,2,NEW JERSEY,Van Drew R,55,2020
5010,3,NEW JERSEY,Kim D,90,2020
5011,4,NEW JERSEY,Smith C. R,50,2020
5012,5,NEW JERSEY,Gottheimer D,80,2020
5013,6,NEW JERSEY,Pallone D,100,2020
5014,7,NEW JERSEY,Malinowski D,85,2020
5015,8,NEW JERSEY,Sires D,80,2020
5016,9,NEW JERSEY,Pascrell D,90,2020
5017,10,NEW JERSEY,Payne D,95,2020
5018,11,NEW JERSEY,Sherrill D,85,2020
5019,12,NEW JERSEY,Watson Coleman D,100,2020
5020,1,NEW MEXICO,Haaland D,90,2020
5021,2,NEW MEXICO,Torres Small D,80,2020
5022,3,NEW MEXICO,Lujan D,100,2020
5023,1,NEW YORK,Zeldin R,15,2020
5024,2,NEW YORK,King P. R,35,2020
5025,3,NEW YORK,Suozzi D,85,2020
5026,4,NEW YORK,Rice K. D,85,2020
5027,5,NEW YORK,Meeks D,95,2020
5028,6,NEW YORK,Meng D,100,2020
5029,7,NEW YORK,Velazquez D,100,2020
5030,8,NEW YORK,Jeffries D,100,2020
5031,9,NEW YORK,Clarke Y. D,95,2020
5032,10,NEW YORK,Nadler D,95,2020
5033,11,NEW YORK,Rose D,85,2020
5034,12,NEW YORK,Maloney C. D,100,2020
5035,13,NEW YORK,Espaillat D,100,2020
5036,14,NEW YORK,Ocasio Cortez D,100,2020
5037,15,NEW YORK,Serrano D,90,2020
5038,16,NEW YORK,Engel D,90,2020
5039,17,NEW YORK,Lowey D,85,2020
5040,18,NEW YORK,Maloney S.P. D,85,2020
5041,19,NEW YORK,Delgado D,85,2020
5042,20,NEW YORK,Tonko D,100,2020
5043,21,NEW YORK,Stefanik R,20,2020
5044,22,NEW YORK,Brindisi D,75,2020
5045,23,NEW YORK,Reed T. R,25,2020
5046,24,NEW YORK,Katko R,35,2020
5047,25,NEW YORK,Morelle D,85,2020
5048,26,NEW YORK,Higgins B. D,90,2020
5049,27,NEW YORK,Jacobs R I I I I I I I I I I I I I I I I,5,2020
5050,1,NORTH CAROLINA,Butterfield D,80,2020
5051,2,NORTH CAROLINA,Holding R,0,2020
5052,3,NORTH CAROLINA,Murphy R,0,2020
5053,4,NORTH CAROLINA,Price D,85,2020
5054,5,NORTH CAROLINA,Foxx R,0,2020
5055,6,NORTH CAROLINA,Walker R,5,2020
5056,7,NORTH CAROLINA,Rouzer R,5,2020
5057,8,NORTH CAROLINA,Hudson R,0,2020
5058,9,NORTH CAROLINA,Bishop R,5,2020
5059,10,NORTH CAROLINA,McHenry R,0,2020
5060,12,NORTH CAROLINA,Adams D,85,2020
5061,13,NORTH CAROLINA,Budd R,5,2020
5062,1,NORTH DAKOTA,Armstrong R,5,2020
5063,1,OHIO,Chabot R,0,2020
5064,2,OHIO,Wenstrup R,0,2020
5065,3,OHIO,Beatty D,100,2020
5066,4,OHIO,Jordan R,0,2020
5067,5,OHIO,Latta R,0,2020
5068,6,OHIO,Johnson B. R,5,2020
5069,7,OHIO,Gibbs R,5,2020
5070,8,OHIO,Davidson R,5,2020
5071,9,OHIO,Kaptur D,85,2020
5072,10,OHIO,Turner R,10,2020
5073,11,OHIO,Fudge D,95,2020
5074,12,OHIO,Balderson R,10,2020
5075,13,OHIO,Ryan T. D,85,2020
5076,14,OHIO,Joyce David R,15,2020
5077,15,OHIO,Stivers R,5,2020
5078,16,OHIO,Gonzalez R,10,2020
5079,1,OKLAHOMA,Hern R,0,2020
5080,2,OKLAHOMA,Mullin R,5,2020
5081,3,OKLAHOMA,Lucas R,5,2020
5082,4,OKLAHOMA,Cole R,5,2020
5083,5,OKLAHOMA,Horn D,65,2020
5084,1,OREGON,Bonamici D,100,2020
5085,2,OREGON,Walden R,20,2020
5086,3,OREGON,Blumenauer D,100,2020
5087,4,OREGON,DeFazio D,100,2020
5088,5,OREGON,Schrader D,70,2020
5089,1,PENNSYLVANIA,Fitzpatrick R,60,2020
5090,2,PENNSYLVANIA,Boyle D,95,2020
5091,3,PENNSYLVANIA,Evans D,95,2020
5092,4,PENNSYLVANIA,Dean D,90,2020
5093,5,PENNSYLVANIA,Scanlon D,90,2020
5094,6,PENNSYLVANIA,Houlahan D,85,2020
5095,7,PENNSYLVANIA,Wild D,80,2020
5096,8,PENNSYLVANIA,Cartwright D,85,2020
5097,9,PENNSYLVANIA,Meuser R,0,2020
5098,10,PENNSYLVANIA,Perry R,5,2020
5099,11,PENNSYLVANIA,Smucker R,5,2020
5100,12,PENNSYLVANIA,Keller R,0,2020
5101,13,PENNSYLVANIA,Joyce John R,0,2020
5102,14,PENNSYLVANIA,Reschenthaler R,5,2020
5103,15,PENNSYLVANIA,Thompson G. R,5,2020
5104,16,PENNSYLVANIA,Kelly M. R,10,2020
5105,17,PENNSYLVANIA,Lamb D,75,2020
5106,18,PENNSYLVANIA,Doyle D,100,2020
5107,1,PENNSYLVANIA,Cicilline D,90,2020
5108,2,PENNSYLVANIA,Langevin D,85,2020
5109,1,SOUTH CAROLINA,Cunningham D,70,2020
5110,2,SOUTH CAROLINA,Wilson J. R,10,2020
5111,3,SOUTH CAROLINA,Duncan Jeff R,5,2020
5112,4,SOUTH CAROLINA,Timmons R,0,2020
5113,5,SOUTH CAROLINA,Norman R,5,2020
5114,6,SOUTH CAROLINA,Clyburn D,80,2020
5115,7,SOUTH CAROLINA,Rice T. R,5,2020
5116,1,SOUTH DAKOTA,Johnson R,0,2020
5117,1,TENNESSEE,Roe R,10,2020
5118,2,TENNESSEE,Burchett R,10,2020
5119,3,TENNESSEE,Fleischmann R,5,2020
5120,4,TENNESSEE,DesJarlais R,5,2020
5121,5,TENNESSEE,Cooper D,85,2020
5122,6,TENNESSEE,Rose R,5,2020
5123,7,TENNESSEE,Green R,0,2020
5124,8,TENNESSEE,Kustoff R,0,2020
5125,9,TENNESSEE,Cohen D,95,2020
5126,1,TEXAS,Gohmert R,5,2020
5127,2,TEXAS,Crenshaw R,5,2020
5128,3,TEXAS,Taylor R,0,2020
5129,5,TEXAS,Gooden R,5,2020
5130,6,TEXAS,Wright R,5,2020
5131,7,TEXAS,Fletcher D,80,2020
5132,8,TEXAS,Brady K. R,0,2020
5133,9,TEXAS,Green A. D,100,2020
5134,10,TEXAS,McCaul R,20,2020
5135,11,TEXAS,Conaway R,0,2020
5136,12,TEXAS,Granger R,0,2020
5137,13,TEXAS,Thornberry R,0,2020
5138,14,TEXAS,Weber R,5,2020
5139,15,TEXAS,Gonzalez D,80,2020
5140,16,TEXAS,Escobar D,80,2020
5141,17,TEXAS,Flores R,5,2020
5142,18,TEXAS,Jackson Lee D,95,2020
5143,19,TEXAS,Arrington R,0,2020
5144,20,TEXAS,Castro D,100,2020
5145,21,TEXAS,Roy R,5,2020
5146,22,TEXAS,Olson R,5,2020
5147,23,TEXAS,Hurd R,20,2020
5148,24,TEXAS,Marchant R,10,2020
5149,25,TEXAS,Williams R,5,2020
5150,26,TEXAS,Burgess R,0,2020
5151,27,TEXAS,Cloud R,5,2020
5152,28,TEXAS,Cuellar D,80,2020
5153,29,TEXAS,Garcia D,90,2020
5154,30,TEXAS,Johnson E.B. D,95,2020
5155,31,TEXAS,Carter J. R,0,2020
5156,32,TEXAS,Allred D,85,2020
5157,33,TEXAS,Veasey D,90,2020
5158,34,TEXAS,Vela D,85,2020
5159,35,TEXAS,Doggett D,100,2020
5160,36,TEXAS,Babin R,0,2020
5161,1,TEXAS,Bishop R. R,10,2020
5162,2,TEXAS,Stewart R,0,2020
5163,3,TEXAS,Curtis R,5,2020
5164,4,TEXAS,McAdams D,60,2020
5165,1,VERMONT,Welch D,100,2020
5166,1,VIRGINIA,Wittman R,5,2020
5167,2,VIRGINIA,Luria D,70,2020
5168,3,VIRGINIA,Scott R. D,90,2020
5169,4,VIRGINIA,McEachin D,80,2020
5170,5,VIRGINIA,Riggleman R,5,2020
5171,6,VIRGINIA,Cline R,5,2020
5172,7,VIRGINIA,Spanberger D,75,2020
5173,8,VIRGINIA,Beyer D,85,2020
5174,9,VIRGINIA,Griffith R,10,2020
5175,10,VIRGINIA,Wexton D,85,2020
5176,11,VIRGINIA,Connolly D,95,2020
5177,1,WASHINGTON,DelBene D,95,2020
5178,2,WASHINGTON,Larsen R. D,85,2020
5179,3,WASHINGTON,Herrera Beutler R,20,2020
5180,4,WASHINGTON,Newhouse R,5,2020
5181,5,WASHINGTON,Rodgers R,10,2020
5182,6,WASHINGTON,Kilmer D,90,2020
5183,7,WASHINGTON,Jayapal D,95,2020
5184,8,WASHINGTON,Schrier D,85,2020
5185,9,WASHINGTON,Smith Adam D,90,2020
5186,10,WASHINGTON,Heck D,95,2020
5187,1,WASHINGTON,McKinley R,15,2020
5188,2,WASHINGTON,Mooney R,5,2020
5189,3,WASHINGTON,Miller R,5,2020
5190,1,WISCONSIN,Steil R,0,2020
5191,2,WISCONSIN,Pocan D,100,2020
5192,3,WISCONSIN,Kind D,80,2020
5193,4,WISCONSIN,Moore D,100,2020
5194,5,WISCONSIN,Sensenbrenner R,5,2020
5195,6,WISCONSIN,Grothman R,5,2020
5196,7,WISCONSIN,Tiffany R I I I I I I I I I I I I I I,0,2020
5197,8,WISCONSIN,Gallagher R,0,2020
5198,1,WYOMING,Cheney R,5,2020
5199,1,ALABAMA,Carl R,0,2021
5200,2,ALABAMA,Moore R,0,2021
5201,3,ALABAMA,Rogers M. R,0,2021
5202,4,ALABAMA,Aderholt R,0,2021
5203,5,ALABAMA,Brooks R,0,2021
5204,6,ALABAMA,Palmer R,0,2021
5205,7,ALABAMA,Sewell D,85,2021
5206,1,ALASKA,Young Don R,10,2021
5207,1,ARIZONA,OHalleran D,75,2021
5208,2,ARIZONA,Kirkpatrick D,90,2021
5209,3,ARIZONA,Grijalva D,100,2021
5210,4,ARIZONA,Gosar R,5,2021
5211,5,ARIZONA,Biggs R,5,2021
5212,6,ARIZONA,Schweikert R,0,2021
5213,7,ARIZONA,Gallego D,90,2021
5214,8,ARIZONA,Lesko R,0,2021
5215,9,ARIZONA,Stanton D,90,2021
5216,1,ARKANSAS,Crawford R,0,2021
5217,2,ARKANSAS,Hill R,0,2021
5218,3,ARKANSAS,Womack R,0,2021
5219,4,ARKANSAS,Westerman R,0,2021
5220,1,CALIFORNIA,LaMalfa R,0,2021
5221,3,CALIFORNIA,Garamendi D,90,2021
5222,4,CALIFORNIA,McClintock R,5,2021
5223,5,CALIFORNIA,Thompson M. D,80,2021
5224,6,CALIFORNIA,Matsui D,95,2021
5225,7,CALIFORNIA,Bera D,90,2021
5226,8,CALIFORNIA,Obernolte R,0,2021
5227,9,CALIFORNIA,McNerney D,100,2021
5228,10,CALIFORNIA,Harder D,80,2021
5229,11,CALIFORNIA,DeSaulnier D,100,2021
5230,12,CALIFORNIA,Pelosi D,55,2021
5231,13,CALIFORNIA,Lee B. D,100,2021
5232,14,CALIFORNIA,Speier D,95,2021
5233,15,CALIFORNIA,Swalwell D,90,2021
5234,16,CALIFORNIA,Costa D,80,2021
5235,17,CALIFORNIA,Khanna D,100,2021
5236,18,CALIFORNIA,Eshoo D,90,2021
5237,19,CALIFORNIA,Lofgren D,95,2021
5238,20,CALIFORNIA,Panetta D,80,2021
5239,21,CALIFORNIA,Valadao R,5,2021
5240,22,CALIFORNIA,Nunes R,0,2021
5241,23,CALIFORNIA,McCarthy R,0,2021
5242,24,CALIFORNIA,Carbajal D,85,2021
5243,25,CALIFORNIA,Garcia Mike R,5,2021
5244,26,CALIFORNIA,Brownley Julia D,85,2021
5245,27,CALIFORNIA,Chu D,100,2021
5246,28,CALIFORNIA,Schiff D,100,2021
5247,29,CALIFORNIA,Cardenas D,95,2021
5248,30,CALIFORNIA,Sherman D,90,2021
5249,31,CALIFORNIA,Aguilar D,85,2021
5250,32,CALIFORNIA,Napolitano D,100,2021
5251,33,CALIFORNIA,Lieu D,100,2021
5252,34,CALIFORNIA,Gomez D,100,2021
5253,35,CALIFORNIA,Torres D,90,2021
5254,37,CALIFORNIA,Bass D,95,2021
5255,38,CALIFORNIA,Sanchez D,100,2021
5256,39,CALIFORNIA,Kim Younr R,0,2021
5257,40,CALIFORNIA,RoybalAllard D,90,2021
5258,41,CALIFORNIA,Takano D,95,2021
5259,42,CALIFORNIA,Calvert R,0,2021
5260,43,CALIFORNIA,Waters D,90,2021
5261,44,CALIFORNIA,Barragan Nanette D,100,2021
5262,45,CALIFORNIA,Porter D,90,2021
5263,46,CALIFORNIA,Correa D,95,2021
5264,47,CALIFORNIA,Lowenthal D,100,2021
5265,48,CALIFORNIA,Steel R,0,2021
5266,49,CALIFORNIA,Levin Mike D,85,2021
5267,50,CALIFORNIA,Issa R,0,2021
5268,51,CALIFORNIA,Vargas D,100,2021
5269,52,CALIFORNIA,Peters S. D,80,2021
5270,53,CALIFORNIA,Jacobs Sara D,95,2021
5271,1,COLORADO,DeGette D,90,2021
5272,2,COLORADO,Neguse D,95,2021
5273,3,COLORADO,Boebert R,5,2021
5274,4,COLORADO,Buck R,0,2021
5275,5,COLORADO,Lamborn Doug R,0,2021
5276,6,COLORADO,Crow D,85,2021
5277,7,COLORADO,Perlmutter D,85,2021
5278,1,CONNECTICUT,Larson J. D,90,2021
5279,2,CONNECTICUT,Courtney D,90,2021
5280,3,CONNECTICUT,DeLauro D,85,2021
5281,4,CONNECTICUT,Himes D,85,2021
5282,5,CONNECTICUT,Hayes D,95,2021
5283,1,DELAWARE,Blunt Rochester Lisa D,95,2021
5284,1,FLORIDA,Gaetz R,15,2021
5285,2,FLORIDA,Dunn R,0,2021
5286,3,FLORIDA,Cammack R,0,2021
5287,4,FLORIDA,Rutherford R,0,2021
5288,5,FLORIDA,Lawson D,90,2021
5289,6,FLORIDA,Waltz R,0,2021
5290,7,FLORIDA,Murphy D,70,2021
5291,8,FLORIDA,Posey R,0,2021
5292,9,FLORIDA,Soto D,85,2021
5293,10,FLORIDA,Demings D,80,2021
5294,11,FLORIDA,Webster R,0,2021
5295,12,FLORIDA,Bilirakis R,0,2021
5296,13,FLORIDA,Crist D,80,2021
5297,14,FLORIDA,Castor Kathy D,95,2021
5298,15,FLORIDA,Franklin. Scott R,0,2021
5299,16,FLORIDA,Buchanan R,5,2021
5300,17,FLORIDA,Steube R,0,2021
5301,18,FLORIDA,Mast R,0,2021
5302,19,FLORIDA,Donalds R,0,2021
5303,20,FLORIDA,Hastings D            I I I I I I I I,60,2021
5304,21,FLORIDA,Frankel Lois D,95,2021
5305,22,FLORIDA,Deutch D,90,2021
5306,23,FLORIDA,Wasserman Schultz D,90,2021
5307,24,FLORIDA,Wilson F. D,100,2021
5308,25,FLORIDA,DiazBalart R,0,2021
5309,26,FLORIDA,Gimenez R,5,2021
5310,27,FLORIDA,Salazar R,5,2021
5311,1,GEORGIA,Carter Buddy R,0,2021
5312,2,GEORGIA,Bishop S. D,90,2021
5313,3,GEORGIA,Ferguson R,0,2021
5314,4,GEORGIA,Johnson H. D,95,2021
5315,5,GEORGIA,Williams Nikema D,95,2021
5316,7,GEORGIA,Bourdeaux D,80,2021
5317,8,GEORGIA,Scott A R,0,2021
5318,9,GEORGIA,Clyde R,0,2021
5319,10,GEORGIA,Hice R,0,2021
5320,11,GEORGIA,Loudermilk R,0,2021
5321,12,GEORGIA,Allen R,0,2021
5322,13,GEORGIA,Scott D. D,90,2021
5323,14,GEORGIA,Greene Marjorie R,5,2021
5324,1,HAWAII,Case Ed D,85,2021
5325,2,HAWAII,Kahele D,95,2021
5326,1,IDAHO,Fulcher R,0,2021
5327,2,IDAHO,Simpson R,5,2021
5328,1,ILLINOIS,Rush D,100,2021
5329,2,ILLINOIS,Kelly R. D,95,2021
5330,3,ILLINOIS,Newman D,100,2021
5331,4,ILLINOIS,Garcia Chuy D,100,2021
5332,5,ILLINOIS,Quigley D,90,2021
5333,6,ILLINOIS,Casten Sean D,90,2021
5334,7,ILLINOIS,Davis Danny D,100,2021
5335,8,ILLINOIS,Krishnamoorthi D,95,2021
5336,9,ILLINOIS,Schakowsky D,100,2021
5337,10,ILLINOIS,Schneider D,85,2021
5338,11,ILLINOIS,Foster D,95,2021
5339,12,ILLINOIS,Bost R,0,2021
5340,13,ILLINOIS,David Rodney R,0,2021
5341,14,ILLINOIS,Underwood D,85,2021
5342,15,ILLINOIS,Miller Mary R,0,2021
5343,16,ILLINOIS,Kinzinger R,15,2021
5344,17,ILLINOIS,Bustos D,70,2021
5345,18,ILLINOIS,LaHood R,0,2021
5346,1,INDIANA,Mrvan D,85,2021
5347,2,INDIANA,Walorski R,0,2021
5348,3,INDIANA,Banks R,0,2021
5349,4,INDIANA,Baird R,0,2021
5350,5,INDIANA,Spartz R,0,2021
5351,6,INDIANA,Pence R,0,2021
5352,7,INDIANA,Carson D,100,2021
5353,8,INDIANA,Bucshon R,0,2021
5354,9,INDIANA,Hollingsworth R,0,2021
5355,1,IOWA,Hinson R,0,2021
5356,2,IOWA,MillerMeeks R,0,2021
5357,3,IOWA,Axne D,70,2021
5358,4,IOWA,Feenstra R,0,2021
5359,1,KANSAS,Mann Tracey R,0,2021
5360,2,KANSAS,LaTurner R,0,2021
5361,3,KANSAS,Davids Sharice D,85,2021
5362,4,KANSAS,Estes R,0,2021
5363,1,KENTUCKY,Comer R,0,2021
5364,2,KENTUCKY,Guthrie R,0,2021
5365,3,KENTUCKY,Yarmuth D,95,2021
5366,4,KENTUCKY,Massie R,15,2021
5367,5,KENTUCKY,Rogers H. R,0,2021
5368,6,KENTUCKY,Barr Andy R,0,2021
5369,1,LOUISIANA,Scalise R,0,2021
5370,2,LOUISIANA,Carter Troy D I I I I I I I I I I I I,30,2021
5371,3,LOUISIANA,Higgins C. R,0,2021
5372,4,LOUISIANA,Johnson M. R,0,2021
5373,5,LOUISIANA,Letlow R I I I I I I I I I I I,0,2021
5374,6,LOUISIANA,Graves G. R,0,2021
5375,1,MAINE,Pingree D,95,2021
5376,2,MAINE,Golden D,60,2021
5377,1,MARYLAND,Harris R,0,2021
5378,2,MARYLAND,Ruppersberger D,85,2021
5379,3,MARYLAND,Sarbanes D,90,2021
5380,4,MARYLAND,Brown Anthony D,90,2021
5381,5,MARYLAND,Hoyer D,85,2021
5382,6,MARYLAND,Trone D,80,2021
5383,7,MARYLAND,Mfume D,100,2021
5384,8,MARYLAND,Raskin D,95,2021
5385,1,MASSACHUSETTS,Neal D,90,2021
5386,2,MASSACHUSETTS,McGovern D,100,2021
5387,3,MASSACHUSETTS,Trahan D,95,2021
5388,4,MASSACHUSETTS,Auchincloss D,95,2021
5389,5,MASSACHUSETTS,Clark Katherine D,100,2021
5390,6,MASSACHUSETTS,Moulton D,85,2021
5391,7,MASSACHUSETTS,Pressley D,100,2021
5392,8,MASSACHUSETTS,Lynch D,80,2021
5393,9,MASSACHUSETTS,Keating D,85,2021
5394,1,MICHIGAN,Bergman R,0,2021
5395,2,MICHIGAN,Huizenga R,0,2021
5396,3,MICHIGAN,Meijer R,15,2021
5397,4,MICHIGAN,Moolenaar R,0,2021
5398,5,MICHIGAN,Kildee D,95,2021
5399,6,MICHIGAN,Upton R,20,2021
5400,7,MICHIGAN,Walberg R,0,2021
5401,8,MICHIGAN,Slotkin D,75,2021
5402,9,MICHIGAN,Levin Andy D,100,2021
5403,10,MICHIGAN,McClain R,0,2021
5404,11,MICHIGAN,Stevens D,80,2021
5405,13,MICHIGAN,Tlaib D,100,2021
5406,14,MICHIGAN,Lawrence D,95,2021
5407,1,MINNESOTA,Finstad R,0,2021
5408,1,MINNESOTA,Hagedorn Jim R,0,2021
5409,2,MINNESOTA,Craig D,75,2021
5410,3,MINNESOTA,Phillips D,80,2021
5411,4,MINNESOTA,McCollum D,90,2021
5412,5,MINNESOTA,Omar D,100,2021
5413,6,MINNESOTA,Emmer R,0,2021
5414,7,MINNESOTA,Fischbach R,0,2021
5415,8,MINNESOTA,Stauber R,0,2021
5416,1,MISSISSIPPI,Kelly T. R,0,2021
5417,2,MISSISSIPPI,Thompson B D,85,2021
5418,3,MISSISSIPPI,Guest R,0,2021
5419,4,MISSISSIPPI,Palazzo R,0,2021
5420,1,MISSOURI,Bush D,100,2021
5421,2,MISSOURI,Wagner R,0,2021
5422,3,MISSOURI,Luetkemeyer R,0,2021
5423,4,MISSOURI,Hartzler R,0,2021
5424,5,MISSOURI,Cleaver D,90,2021
5425,6,MISSOURI,Graves S. R,0,2021
5426,7,MISSOURI,Long R,0,2021
5427,8,MISSOURI,Smith J. R,0,2021
5428,1,MONTANA,Rosendale Matt R,5,2021
5429,1,NEBRASKA,Fortenberry R,0,2021
5430,2,NEBRASKA,Bacon R,0,2021
5431,3,NEBRASKA,Smith Adrian R,0,2021
5432,2,NEVADA,Amodei R,0,2021
5433,3,NEVADA,Lee S. D,65,2021
5434,4,NEVADA,Horsford D,80,2021
5435,1,NEW HAMPSHIRE,Pappas D,70,2021
5436,2,NEW HAMPSHIRE,Kuster Ann D,85,2021
5437,1,NEW JERSEY,Norcross D,90,2021
5438,2,NEW JERSEY,Van Drew J. R,15,2021
5439,3,NEW JERSEY,Kim Andy D,80,2021
5440,4,NEW JERSEY,Smith C. R,20,2021
5441,5,NEW JERSEY,Gottheimer D,75,2021
